ID,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene
6240,20.3,54.56,4.21,15.27,17.17,8.07,0.75,5.45,32.26,0.36,1.36,
6241,24.81,61.29,3.34,12.6,14.65,8.95,0.67,6.28,40.97,0.22,1.93,
6242,18.36,50.84,3.13,14.26,15.24,7.84,0.8,6.19,38.88,0.3,1.52,
6243,22.35,56.07,3.02,17.28,16.81,6.94,0.82,6.23,39.28,0.28,1.47,
6244,26.1,71.6,2.7,18.88,17.75,6.47,0.86,7.16,42.46,0.25,1.19,
6245,29.23,87.56,3.09,18.26,17.24,7.53,0.82,7.44,43.07,0.25,1.18,
6246,23.02,64.54,2.81,17.4,16.58,8.56,0.93,6.85,38.88,0.22,1.51,
6247,26.87,72.07,2.9,18.2,17.08,8.9,0.88,6.09,34.69,0.25,0.99,
6248,17.61,52.32,3,16.86,16.68,7.94,0.77,7.14,31.87,0.28,1.2,
6249,21.05,60.98,3.05,14.05,15.16,8.26,0.77,7.51,30.1,0.26,0.85,
6250,24.29,59.49,3.02,13.18,13.74,8.84,0.77,6.93,34.13,0.22,1.48,
6251,20.58,66.73,3.08,14.23,14.33,9.01,0.81,7.7,35.18,0.21,1.46,
6252,15.43,70.53,3.19,14.13,14.61,8.98,0.73,6.05,26.07,0.24,1.61,
6253,14.56,39.32,3.27,13.82,14.5,9.23,0.8,6.09,27.46,0.76,4.51,
6254,24.81,58.72,3.9,15.82,16.02,10.15,0.74,6.12,33.15,0.38,2.55,
6255,17.34,46.71,4.43,16.79,16.78,9.42,0.87,7.39,25.11,0.3,1.57,
6256,23.44,56.99,3.89,18.22,17.24,10.07,0.96,7.06,32.49,0.35,1.16,
6257,21.25,52.69,3.12,13.24,12.56,10.3,0.72,7.19,36.41,0.27,1.14,
6258,16.82,47.84,7.57,12.91,11.92,10.52,0.85,6.14,35.55,0.22,1.13,
6259,23.81,79.02,3.75,13.11,13.59,9.81,0.73,5.67,27.88,0.19,1.69,
6260,17.9,64,4.3,13.77,15.4,8.9,0.72,6.05,26.03,0.18,1.53,
6261,19.53,60.44,4.38,14.59,16.17,8.87,0.74,5.8,26.55,0.18,1.81,
6262,18.13,56.21,4.32,15.13,16.51,8.98,0.79,5.59,34.42,0.2,1.47,
6263,19.52,62.59,3.49,15.05,15.53,8.76,0.72,6.29,39.84,0.23,1.26,
6264,18.62,66.58,3.28,13.03,13.26,8.97,0.59,5.64,27.7,0.19,1.79,
6265,21.06,57.36,3.88,16.82,17.08,9.36,0.7,5.81,33.26,0.25,1.49,
6266,22.25,71.59,4.18,16.47,16.95,9.58,0.76,6.38,34.72,0.26,1.95,
6267,19.81,55.23,4.73,18.54,18.77,12.06,0.92,6.03,26.83,0.28,1.54,
6268,28.46,55.7,4.48,14.85,16.36,9.1,0.66,6.24,27.7,0.4,1.83,
6269,23.16,53.37,5.1,15.72,17.14,8.2,0.7,6.48,25.16,0.6,2.18,
6270,15.87,42.52,4.12,18.27,17.45,8.7,0.74,6.27,24.01,0.58,1.96,
6271,23.32,51.62,2.39,11.58,10.32,7.26,0.84,7.01,25.66,0.52,2.14,
6272,9.16,22.16,2.64,9.72,9.4,5.7,0.6,6.78,20.96,0.52,2.56,
6273,8.95,19.43,3.09,9.76,10.18,5.13,0.57,6.65,17.46,0.59,2.72,
6274,9.69,19.34,4.22,9.78,10.9,4.92,0.6,6.85,19.62,0.67,2.76,
6275,10.91,30.11,7.19,11.51,13.01,4.78,0.62,6.94,17.73,0.67,2.74,
6276,22.88,48.48,3.88,19.65,18.98,5.64,0.66,7.12,18.92,0.92,1.77,
6277,18.18,50.12,4.61,17.1,16.43,5.7,0.6,7.16,18.22,0.66,2.39,
6278,17.6,45.11,3.45,13.32,12.94,5.31,0.57,7.11,14.91,0.73,2.63,
6279,20.16,48.85,4.64,15.31,15.43,5.22,0.65,6.88,16.9,0.73,2.66,
6280,21.7,52.5,4.65,15.48,16.43,5.64,0.62,6.99,16.73,0.71,2.57,
6281,25.44,73.07,11.1,15.98,17.72,6,0.66,6.92,15.65,1.05,1.82,
6282,16.53,39.75,5.74,14.7,16.75,5.76,0.67,6.99,12.9,1.03,2.25,
6283,16.84,35.21,5.17,13.83,15.48,5.93,0.64,7.2,15.56,0.82,2.54,
6284,16.79,42.32,5.42,14.67,16.68,6.57,0.72,7.33,15.52,0.81,2.3,
6285,16.66,35.74,4.77,12.31,14.6,6.7,0.56,6.86,13.54,0.86,2.29,
6286,19.57,36.58,5.15,13.01,15.5,6.55,0.62,7.68,16.22,0.63,2.25,
6287,17.07,45.6,5.16,13.32,15.94,6.9,0.6,7.21,16.51,0.38,2.06,
6288,18.29,56.47,5.9,14.1,17.22,6.48,0.65,7.74,13.01,0.27,2.64,
6289,28.32,63.66,5.57,13.98,16.54,6.84,0.73,7.27,12.63,1.31,0.88,
6290,21.55,57.17,4.82,13.87,15.89,6.54,0.66,7.22,12.34,0.45,0.94,
6291,18.32,47.55,4.48,13.62,14.97,6.59,0.66,7.81,14.16,0.39,1.32,
6292,18.18,42.05,4.6,12.45,14.83,6.5,0.54,7.47,13.37,0.37,1.55,
6293,15.65,40.19,5.59,14.45,17.28,6.5,0.62,7.18,13.04,0.46,1.66,
6294,20.38,49.93,5.16,14.6,17.11,6.76,0.62,6.98,17.72,0.39,1.6,
6295,19.72,52.43,5.41,14.61,16.98,7.37,0.61,6.86,18.26,0.33,1.48,
6296,16.93,40.06,6.01,17.67,19.1,7.42,0.74,7.73,19.58,0.4,1.52,
6297,15.4,28.66,4.42,14.29,15.57,7.32,0.61,7.45,19.53,0.25,1.43,
6298,16.6,29.48,3.06,13.68,13.07,6.88,0.67,7.29,15.69,0.21,1.18,
6299,20.44,26.34,2.69,10.33,10.58,6.58,0.66,6.6,17.59,0.12,0.94,
6300,28.68,29.27,3.62,12.12,12.94,6.8,0.56,6.33,16.99,0.17,1.17,
6301,14.47,24.26,4.61,12.69,15,6.82,0.56,6.45,16.08,0.18,0.86,
6302,17.5,30.48,3.95,13.25,14.83,7.42,0.54,6.66,15.4,0.27,0.65,
6303,23.12,43.95,13.38,38.58,31.4,34.63,1.52,10.53,41.86,,,
6304,21.25,38.2,16.08,37.81,33.18,44.14,1.38,8.95,24.7,,,
6305,16.94,41.09,12.94,25.28,23.96,47.43,0.95,8.08,31.66,,,
6306,15.29,43.1,11.93,26.05,23.56,42.29,0.95,7.52,30.93,,,
6307,20.75,62.7,14.9,30.9,28.55,46.25,1.41,7.31,27.19,,,
6308,11.21,42.45,12.44,25.74,23.8,44.52,1.16,5.82,38.87,,,
6309,11.81,44.21,11.05,25.81,22.72,48.42,1.07,5.34,32.97,,,
6310,17.7,53.29,9.59,28.48,22.95,40.42,1.18,4.96,38.57,,,
6311,20.41,50.27,10.74,28.75,24.02,46.34,1.11,7.96,36.42,,,
6312,17.21,31.31,14.75,27.96,26.86,47,1.05,9.32,28.2,,,
6313,12.65,31.54,9.57,20.58,18.72,50.15,0.84,9.64,29.49,,,
6314,3.4,16.32,8.05,14.11,14.05,47.07,0.64,6.72,37.28,,,
6315,7.23,27.84,10.21,17.12,17.41,51.91,0.66,5.91,28.85,,,
6316,8.7,36.97,13.93,22.35,23.21,46.82,0.7,8.9,26.74,,,
6317,6.53,21.31,7.3,13.46,13.09,42.77,0.71,7.08,43.46,,,
6318,20.86,72.34,10.44,27.86,23.31,37.95,0.87,7.08,50.24,,,
6319,24.92,106.41,7.92,34.15,24.6,37.23,0.75,9.36,66.15,,,
6320,28.1,122.06,9.29,33.99,25.63,36.82,1.04,8.53,65.06,,,
6321,26.41,99.6,12.64,36.45,28.3,40.41,1.01,8.38,63.02,,,
6322,32.5,90.64,10.19,34.81,26.8,16.79,1.19,9.9,40.2,,,
6323,39.74,102.93,16.9,38.5,34.22,17.08,1.45,8.29,40.72,,,
6324,52.66,130.64,6.13,34.1,23.13,18.88,1.26,11.29,77.47,,,
6325,36.92,114.12,3.78,32.53,20.39,13.56,0.83,12.3,79.94,,,
6326,42.55,126.36,10.57,43.5,31.74,15.13,1.05,10.09,66.05,,,
6327,53.12,155.77,10,38.56,28.64,17.43,0.96,7.99,57.36,,,
6328,48.92,175.24,17.8,56.37,44.45,15.28,1.37,10.03,61.57,,,
6329,55.86,199.68,30.94,61.95,58.11,19.45,1.47,9.7,63.59,,,
6330,44.56,159.02,5.46,33.55,22.29,16.73,0.88,10.87,86.69,,,
6331,49.07,160.57,9.73,47.42,33.14,19.9,0.96,10.06,71.97,,,
6332,53.62,185.45,20.64,46.41,41.46,19.78,1.03,10.75,69.49,,,
6333,60.57,168.04,25.18,44.07,43.92,19.13,1.11,11.46,68.71,,,
6334,69.65,176.36,15.09,54.27,41.14,22.23,1.5,8.69,62.63,,,
6335,70.39,152.01,3.82,29.21,18.64,19.85,0.99,13.41,59.11,,,
6336,86.57,141.8,8.05,41.02,28.36,19.25,1.18,13.41,44.4,,,
6337,98.98,163.5,7.72,41.72,28.46,20.61,1.17,8.65,45.51,,,
6338,84.03,176.99,9.42,52.3,35.47,19,1.3,9.64,46.25,,,
6339,49.01,115.92,9.07,45.9,31.79,16.1,1.09,9.81,51.28,,,
6340,50.81,153.3,9.86,44.22,31.54,14.41,1.24,15.89,57.63,,,
6341,82.8,224.32,16.43,51.52,40.76,21.55,1.48,11.75,67.26,,,
6342,52.39,107.92,4.48,27.36,18.19,16.69,0.8,11.37,51.28,,,
6343,61.4,89.15,6.93,29.86,21.53,14.07,1.1,12.38,29.35,,,
6344,77.79,108.58,4.49,22.31,15.52,13.27,0.72,14.05,42.02,,,
6345,41.17,79.21,21.42,29.38,33.04,11.37,1.21,10.04,43.73,,,
6346,32.48,71.23,3.49,28.91,18.21,12.66,0.96,12.39,53.56,,,
6347,76.75,153.35,24.93,69.34,57.14,15.64,1.58,13.23,36.64,,,
6348,84.25,163.21,10.79,56.23,38.68,16.05,1.39,18.31,53.06,,,
6349,59.49,119.11,5.75,35.27,23.43,13.07,1.03,15.56,37.27,,,
6350,41.34,88.69,6.96,32.76,23.08,12.62,1.02,12.54,40.69,,,
6351,62.23,149.39,15.63,48.17,38.34,17.44,1.47,7.87,40.1,,,
6352,65.74,157.38,7.58,57.11,36.54,17.61,1.46,9.59,52.59,,,
6353,80.33,174.05,10.14,53.19,36.53,17.61,1.33,15.74,56.88,,,
6354,65.45,145.09,6.22,36.89,24.68,18.15,1.1,15.52,45.14,,,
6355,44.76,84.77,2.99,25.32,15.89,13.66,0.77,11.62,57.43,,,
6356,101.67,165.64,2.3,31.65,18.71,14.92,1.03,12.5,109.33,,,
6357,99.16,177.35,10.72,43.8,32.01,19.28,1.34,11.29,90.45,,,
6358,92.96,199.03,16.07,51.48,40.44,18.67,1.38,15.28,67.58,,,
6359,82.3,178.74,13.38,52.38,38.75,17.8,1.44,22.17,59.06,,,
6360,89.84,198.72,15.71,63.33,46.46,16.09,1.52,22.96,59.61,,,
6361,84.8,197.8,12.04,50.55,36.68,16.62,1.32,14.45,71.1,,,
6362,111.07,251.75,30.18,62.13,57.59,19.76,1.63,19.3,71.84,,,
6363,111.98,249.14,28.36,67.6,59.01,21.16,1.37,17.52,66.8,,,
6364,100.68,260.27,28.12,61.43,55.53,21.99,1.71,15.11,68.83,,,
6365,76.82,193.01,25.39,49.59,47.02,19.67,1.25,11.55,84.68,,,
6366,76.28,201.55,16.13,55.49,42.63,17.21,1.47,16.06,73.15,,,
6367,73.75,165.16,3.42,39.49,23.78,14.97,1.07,14.87,79.82,,,
6368,108.95,209.35,12.97,46.99,35.54,18.68,1.65,22.75,70.97,,,
6369,119.3,258.16,23.69,50.9,46.33,16.36,2.04,18.55,64.41,,,
6370,111.51,240.16,18.54,58.73,46.31,20.3,1.54,16.49,75.19,,,
6371,107.39,194.47,10.89,57.81,39.6,23.09,1.59,14.81,92.08,,,
6372,98.08,173.15,3.15,46.22,27.14,23.88,1.29,15.75,90.66,,,
6373,88.87,172.43,7.93,49.62,32.84,18.02,1.22,33.53,93.56,,,
6374,136.42,236.76,10.29,61.91,41.3,18.74,1.59,32.95,84.14,,,
6375,120.33,254.98,15.08,61.66,45.06,16.17,1.42,37.97,66.82,,,
6376,94.52,214.24,14.13,57.15,41.88,20.77,1.58,20.05,60.33,,,
6377,97.46,232.36,21,50.92,44.16,22.73,1.38,17.76,60.26,,,
6378,102.14,208.49,8.14,42.84,29.4,20.31,1.26,22.44,73.56,,,
6379,106.73,219.55,6.1,47.17,30.05,21.32,1.24,20.65,67.94,,,
6380,93.3,164.93,6.13,48.07,30.56,20.14,1.09,12.33,75.97,,,
6381,58.17,133.93,7.7,54.91,35.47,16.48,1.09,12.13,65.29,,,
6382,54.73,136.33,5.96,53.51,33.31,16.7,0.95,13.59,59.47,,,
6383,62.92,141,5.03,49.41,30.37,18.18,0.95,11.81,73.3,,,
6384,113.84,213.2,12.45,69.19,46.93,22.78,1.4,23.5,81.85,,,
6385,132.79,233.3,7.52,72.24,44.54,23.43,1.56,20.84,76.68,,,
6386,122.7,233.44,6.71,70.44,42.92,22.92,1.54,13.35,76.1,,,
6387,119.7,242.07,11.71,75.55,49.71,23.52,1.66,15.74,70.76,,,
6388,114.08,233.12,9.05,75.67,47.61,22.64,1.43,17.54,65.67,,,
6389,86.48,166.1,3.65,45.18,27.1,21.4,0.95,14.53,64.08,,,
6390,48.52,97.13,3.82,36.54,22.65,22.46,0.88,10.42,58.07,,,
6391,70.34,115.59,5.21,38.1,24.59,23.66,0.92,3.97,48.52,,,
6392,69.58,105.5,6.59,36.82,25.03,22.4,0.84,5.88,38.72,,,
6393,68.18,106.69,5.93,41.63,27.06,20.98,0.86,5.34,45.16,,,
6394,98.75,144.08,6.85,47.53,30.94,25.94,0.96,5.75,49.55,,,
6395,82.89,138.04,7.56,56.51,36.29,23.1,1.05,7.82,46.45,,,
6396,73.27,132.11,8.28,59.98,38.74,22.72,1.2,12.26,48.92,,,
6397,92.61,175.92,13.2,69.33,47.71,26.46,1.36,13.54,46.03,,,
6398,80.04,155.45,5.55,59.83,36.42,24.53,1.15,14.39,61.25,,,
6399,78.56,147.6,6.2,57.2,35.56,26.5,1.14,10.69,60.14,,,
6400,71.6,128.59,3.83,49.38,29.46,25.17,0.97,8.04,66.32,,,
6401,76.98,137.53,5.71,48.93,30.76,25.39,1.09,9.38,50.84,,,
6402,115.82,169.48,8.72,41.34,29.17,30.99,1.17,6.81,34.89,,,
6403,77.06,128.39,8.89,49.21,33.5,22.13,1.03,7.89,52.24,,,
6404,58.7,124.83,11.62,55.18,38.89,18.09,1,10.2,47.03,,,
6405,45.61,86.96,7.83,43.82,29.77,16.58,0.84,10.54,54.9,,,
6406,65.61,113.96,6.77,46.49,30.32,19.66,0.91,4.24,47.5,,,
6407,67.7,117.86,6.22,44.05,28.58,20.5,0.98,6.91,51.42,,,
6408,116.65,173.53,7.22,47.06,31,26.45,1.18,10.31,40.11,,,
6409,100.55,145.81,7.8,42.22,28.9,25.12,1.13,3.99,40.01,,,
6410,84.46,134.81,7.69,38.04,26.58,24.02,1.04,6.96,34.23,,,
6411,96.58,151.47,6.91,41.4,27.73,23.69,1.05,5.29,42.14,,,
6412,93.38,155.98,14.89,49.68,38.62,21.83,1.33,6.66,41.08,,,
6413,75.17,125.76,10.56,46.67,33.5,22.43,1.1,3.36,37.47,,,
6414,45.49,96.18,8.92,47.62,32.68,15.57,0.9,12.43,47.64,,,
6415,65.96,162.16,19.71,51.85,43.69,17.07,1.25,19.06,43.92,,,
6416,74.62,158.19,4.89,35.11,22.74,21.45,0.9,7.48,55.42,,,
6417,78.07,132.56,5.35,34.05,22.55,20.2,0.74,14.65,47.76,,,
6418,65.94,113.49,6.89,36.15,24.91,16.54,0.81,7.34,51.3,,,
6419,65.7,127.1,7.14,46.29,30.51,16.09,0.95,11.1,60.12,,,
6420,70.03,142.67,22.47,54.59,47.39,19.35,1.35,13.32,49.77,,,
6421,62.95,150.56,10.38,43.3,31.56,20.43,1.31,15.23,49.23,,,
6422,85.64,158.56,11.88,48,35.28,28.68,1.43,11.31,33.43,,,
6423,105.95,162.64,8.74,36.38,26.55,30.81,1.22,10.5,28.41,,,
6424,134.02,196.56,7.96,32.54,23.87,32.17,1.33,9.74,18.93,,,
6425,80.47,139.95,6.67,38.33,25.9,22.01,1.01,17.33,49.45,,,
6426,87.22,145.21,10.87,40.78,30.61,22.86,1.13,16.63,32.11,,,
6427,61.76,107.46,7.75,39.66,27.49,18.85,0.94,15.78,40.37,,,
6428,52,103.34,5.45,39.37,25.46,16.05,0.82,14.48,48.53,,,
6429,66.21,133.21,6.97,45.66,30.04,19.36,1.11,12.89,44.59,,,
6430,77.7,142.79,6.32,37.59,25.21,25.19,0.95,11.27,39.34,,,
6431,65.7,118.35,7.78,40.99,28.22,20.4,0.93,11.19,55.28,,,
6432,55.61,153.75,17,53.06,42.13,19.31,1.27,12.64,46.25,,,
6433,80.92,197.84,23.08,60.5,51.03,23.33,1.56,7.33,40.15,,,
6434,78.94,179.42,14.38,58.1,42.68,24.31,1.5,25.68,46.81,,,
6435,59.64,173.19,26.16,44.36,44.95,18.5,0.79,16.3,56,,,
6436,51.51,152.6,6.98,29.92,21.68,21.09,0.84,11.42,57.96,,,
6437,26.35,126.17,5.25,28.66,19.6,11.69,0.64,7.9,60.68,,,
6438,61.02,121.23,5.37,37.6,24.46,18.98,0.84,7.17,56.55,,,
6439,41.52,106.72,5.76,45.69,29.07,14.79,0.88,12.28,55.07,,,
6440,35.23,94.42,4.25,37.21,23.33,13.43,0.76,7.67,62.2,,,
6441,34.11,90.98,4.55,32.89,21.29,12.27,0.71,11.38,65.11,,,
6442,37.8,97.23,4,33.21,21.01,15.01,0.78,8.08,60.49,,,
6443,48.21,126.71,5.31,38.18,24.71,18.91,0.93,10.79,53.66,,,
6444,62.84,133.91,7.6,42.27,28.75,20.4,1.04,14.53,53.22,,,
6445,53.09,124.54,4.45,37.05,23.41,17.49,0.85,6.99,65.74,,,
6446,60.4,129.16,4.6,36.83,23.42,18.9,0.86,15.08,66.81,,,
6447,53.49,122.11,3.78,32.47,20.42,15.92,0.73,8.24,76.07,,,
6448,45.82,89.86,3.49,32.12,20.01,15.16,0.71,9.61,82.58,,,
6449,49.99,113.78,3.78,40.19,24.55,15.35,0.89,13.31,73.51,,,
6450,46.41,106.47,4.08,38.68,23.97,14.81,0.87,14.92,76.77,,,
6451,58.48,148.28,15.32,48.9,38.55,17.56,1.21,21.56,66.72,,,
6452,87.83,220.69,18.42,58.91,46.4,22.76,1.66,14.22,47.65,,,
6453,57.25,176.09,5.2,46.76,29.18,19.61,1.03,7.45,67.55,,,
6454,49,175.48,8.68,51.43,34.5,19.47,1.13,27.49,61.27,,,
6455,43.85,143.22,11.29,59.43,40.88,19.16,1.17,28.89,45.77,,,
6456,38.03,135.71,13.08,57.99,41.47,14.98,1.26,26.67,50.86,,,
6457,36.17,131.02,10.78,55.27,38.25,13.6,1.02,33.94,61.11,,,
6458,35.5,135.29,10.03,46.73,33.1,13.45,0.84,43.76,57.41,,,
6459,48.82,147.98,2.01,28.42,16.84,17.72,0.71,47.46,83.37,,,
6460,52.9,149.75,4.77,31.98,20.98,19.34,0.87,29.67,76,,,
6461,56.47,154.27,3.69,32.01,20.13,22.42,0.86,29.92,74.82,,,
6462,78.47,149.05,4.03,31.8,20.28,29.18,0.96,24.92,63.72,,,
6463,64.76,136.8,4.14,35.66,22.42,24.36,0.92,14.21,71.82,,,
6464,46.56,128.83,7.85,39.53,27.5,15.91,0.97,21.25,65.5,,,
6465,56.79,182.16,26.5,52.94,49.79,18.01,1.06,21.11,51.59,,,
6466,45.15,164.28,9.62,41.04,29.74,17.34,1,8.22,63.08,,,
6467,45.67,143.39,2.47,35.5,20.97,16.08,0.76,23.42,77.11,,,
6468,57.17,177.99,13.46,47.39,36.23,16.95,1.18,31.84,61.89,,,
6469,56.96,156.55,5.85,35.63,23.8,21.11,1.01,25.01,68.96,,,
6470,42.46,103.2,3,29.98,18.48,20.47,0.75,15.23,66.4,,,
6471,35.71,127.07,3.65,27.86,17.87,14.47,0.68,14.06,69.86,,,
6472,50.42,150.43,2.5,26.59,16.27,15.87,0.65,10.82,77.01,,,
6473,31.62,139.82,2.23,20.25,12.67,11.22,0.46,11.88,74.61,,,
6474,39,152.86,2.36,19.42,12.33,12.66,0.46,11.8,56.95,,,
6475,31.08,136.03,3.96,25.61,16.93,10.92,0.59,12.4,73.08,,,
6476,26.46,90.56,4.44,27.92,18.55,11.62,0.71,12.32,65.71,,,
6477,21.71,76.47,3.9,27.85,18.07,12.02,0.71,15.43,68.42,,,
6478,39.17,90.15,2.52,21.5,13.59,18.53,0.79,9.86,67.84,,,
6479,28.29,79.64,1.95,13.84,9.03,18.37,0.46,9.95,67.6,,,
6480,22.35,90.17,2.05,14.28,9.35,10.48,0.39,7.29,77.34,,,
6481,20.58,120.75,6.24,27.12,19.57,6.91,0.66,14.67,71.87,,,
6482,24.67,136.07,2.1,20.28,12.59,7.68,0.51,14.59,74.51,,,
6483,31.08,149.46,7.44,33.84,24.13,9.91,0.91,8.41,68.34,,,
6484,32.78,138.8,7.14,37.17,25.58,13.22,0.99,9.03,64.88,,,
6485,29.44,112.15,2.98,30.64,18.8,14.25,0.78,10.44,78.11,,,
6486,30.25,97.28,2.47,30.26,18.2,14.35,0.79,12.89,82.85,,,
6487,37.56,121.09,3.37,35.15,21.52,15.42,0.93,12.13,72.94,,,
6488,38.33,115.47,2.26,25.91,15.7,15.65,0.62,18.02,74.85,,,
6489,48.89,155.55,2.72,23.62,14.86,11.96,0.78,10.45,78.9,,,
6490,41.97,118.18,1.68,18.18,11.13,16.18,0.62,13.7,71.63,,,
6491,39.45,120.22,1.94,21.97,13.32,16.32,0.72,13.72,64.16,,,
6492,35.52,113.66,1.6,15.64,9.71,16.45,0.55,12.88,68.08,,,
6493,23.88,71.03,1.61,9.83,6.62,20.97,0.37,12.78,64.94,,,
6494,22.93,41.62,1.63,10.67,7.09,24.4,0.37,12.27,65.58,,,
6495,18.97,41.9,1.98,10.34,7.19,20.92,0.4,8.78,39.06,,,
6496,15.69,31.69,0.82,8.36,5.13,20.31,0.37,8.4,32.9,,,
6497,,,,,,,,,,,,
6498,,,,,,,,,,,,
6499,,,,,,,,,,,,
6500,,,,,,,,,,,,
6501,,,,,,,,,,,,
6502,,,,,,,,,,,,
6503,,,,,,,,,,,,
6504,,,,,,,,,,,,
6505,,,,,,,,,,,,
6506,35.95,85.88,2.85,16.26,8.69,18.53,0.15,16.82,85.3,,,
6507,32.15,105.58,3.72,6.76,6.73,14.65,0.5,11.77,56.41,,,
6508,27.54,109.33,3.62,7.8,7.19,14.11,0.56,12.99,55.53,,,
6509,28.85,99.38,3.71,8.8,7.8,13.17,0.61,10.29,55.03,,,
6510,38.73,98.89,3.85,9.97,8.54,13.81,0.67,13.15,57.49,,,
6511,40.28,113.91,3.15,12.68,7.65,16.76,0.49,14.64,65.78,,,
6512,28.4,92.72,3.92,11.52,8.91,15.22,0.61,12.07,47.31,,,
6513,44.88,122.8,3.95,11.2,9.27,15.61,0.68,13.32,46.95,,,
6514,37.43,93.53,3.68,9.08,7.91,14.94,0.66,13.68,55.35,,,
6515,57.8,115.67,4.04,13.67,10.66,14.93,0.8,15.84,47.76,,,
6516,53.54,130.31,4.02,11.17,9.31,14.78,0.76,15.88,48.17,,,
6517,59.34,113.89,4.18,12.85,10.33,19.32,0.79,15.02,58.23,,,
6518,42.56,126.07,3.89,8.33,7.68,16.18,0.59,11.37,73.63,,,
6519,60.33,132.44,4.25,11.96,9.91,14.59,0.75,17.29,63.71,,,
6520,39.31,115.59,4.07,9.89,8.67,16,0.64,14.84,78.35,,,
6521,47.96,102.17,4.09,12.98,10.32,15.4,0.69,15.2,80.27,,,
6522,57.59,113.97,3.96,11.31,9.33,15.13,0.79,16.91,83.48,,,
6523,41.99,117.82,3.02,10.04,7.74,15.21,0.57,13.09,63.33,,,
6524,39.18,125.19,3.95,9.76,8.5,11.98,0.4,11.27,65.82,,,
6525,41.85,134.46,3.72,9.74,8.31,12.77,0.48,11.37,76.15,,,
6526,26.39,85.85,2.43,11.61,8.14,18.78,0.47,11.08,81.91,,,
6527,35.29,66.47,1.24,11.29,7.12,14.99,0.47,13.07,86.55,,,
6528,82.89,130.53,1.84,16.1,10.13,17.23,0.73,12.94,80.84,,,
6529,44.8,96.89,1.32,12.18,7.66,15.8,0.55,7.65,85.66,,,
6530,32.01,107.92,1.67,11.74,7.69,14.71,0.43,12.13,74.3,,,
6531,27.77,88.38,1.14,9.25,5.94,11.53,0.44,9.17,71.92,,,
6532,19.25,82.49,0.96,6.16,4.14,10.71,0.35,7.39,69.34,,,
6533,31.58,122.09,1.36,8.81,5.88,17.68,0.46,9.41,67.22,,,
6534,15.83,76.1,1.54,7.98,5.58,14.14,0.36,8.64,88.12,,,
6535,34.54,89.22,1.26,11.61,7.28,12.35,0.48,13.95,88.75,,,
6536,16.11,67.7,1.09,9.92,6.24,11.48,0.35,8.21,76.78,,,
6537,27.52,93.84,1.17,11.32,7.06,10.24,0.44,7.76,83.57,,,
6538,18.74,97.09,0.99,7.07,4.65,9.55,0.34,7.89,74.13,,,
6539,14.74,46.8,1.02,7.37,4.84,12.12,0.34,8.2,82.56,,,
6540,9.48,36.92,0.7,8.68,5.18,14.69,0.28,8.87,99.3,,,
6541,24.64,63.97,1.01,11.92,7.17,15.3,0.49,14.95,84.88,,,
6542,24.57,65.88,1.26,12.17,7.58,14.51,0.48,13.84,87.38,,,
6543,21.91,56.23,1.51,13.25,8.37,17.97,0.44,14.9,82.98,,,
6544,26.18,70.96,1.36,13.19,8.2,16.36,0.47,20.6,80.83,,,
6545,24.81,68.94,1.26,12.37,7.69,14.69,0.46,12.43,85.94,,,
6546,19.6,66.04,1.06,9.67,6.09,15,0.37,7.47,89.45,,,
6547,23.88,73.13,0.8,9.83,5.88,13.96,0.46,8.42,72.55,,,
6548,20.12,99.16,2.6,9.55,7.28,9.94,0.38,8.06,87.72,,,
6549,16.4,105.71,1.05,10.15,6.34,7.75,0.36,14.42,89.05,,,
6550,22.62,90.6,1.18,9.55,6.09,9.79,0.45,20.3,103.85,,,
6551,25.27,90.14,2.03,8.39,5.99,9.36,0.38,13.3,76.7,,,
6552,20.18,62.33,1,5.42,3.76,8.61,0.32,11.52,69.56,,,
6553,18.29,44.35,0.93,4.25,3.05,7.82,0.27,9.01,58.9,,,
6554,17.38,38.97,0.96,4.44,3.23,7.94,0.3,13.03,40.33,,,
6555,14.9,62.85,1.02,4.83,3.48,7.61,0.28,11.31,57.61,,,
6556,20.03,121.91,1.16,5.98,4.16,9.85,0.32,13.42,69.97,,,
6557,17.85,114.83,1.14,5.46,3.91,10.6,0.3,12.38,71.28,,,
6558,19.7,111.09,1.15,5.82,4.1,12.14,0.33,13.02,45.17,,,
6559,21.88,154.8,1.21,5.49,3.99,11.91,0.33,8.67,57.96,,,
6560,29.45,134.89,1.05,6.19,4.21,12.83,0.4,5.72,47.8,,,
6561,21.03,96.44,0.59,6.88,4.14,11.5,0.41,7.93,42.81,,,
6562,16.93,65.39,0.96,6.58,4.36,12.08,0.39,11.66,35.03,,,
6563,17.26,46.43,1.24,7.38,5.03,12.48,0.42,10.4,43.81,,,
6564,7.93,13.16,1.66,9.12,6.2,17.92,0.43,16.54,55.45,,,
6565,13.61,35.54,1.57,9.09,6.19,15.93,0.44,15.65,47.51,,,
6566,19.53,49.9,2.01,11.56,7.87,16.63,0.43,13.32,42.73,,,
6567,14.54,42.14,1.66,9.51,6.48,17.14,0.42,12.11,45.73,,,
6568,12.75,43.49,1.63,9.41,6.42,15.18,0.43,12.78,49.62,,,
6569,15.77,50.01,1.59,9.24,6.29,14.8,0.52,15.7,53.27,,,
